SiteNumber,CollectionDate,StartTime,SampleTypeCode,SiteName,CollectionYear,CollectionMonth,CollectionDayOfYear,BioDataTaxonName,BioDataShortName,BenchTaxonName,BenchTaxonNameReferenceCode,BenchTaxonNADEDID,NumberOfCellsCounted,NumDiaCellsCounted_LiveOrDead,ProportionExamined,NormalizedCellCount,AdjLabCount,BiovolumePerCell_um3,BiovolumePerCellMethod,TaxonRecordSource,IdentificationEntity,LabTaxonID,PublishedTaxonNameLevel,PublishedTaxonName,PublishedTaxonNameAuthority,ScientificName,Group,AlgalGroup,Phylum,Class,Order,Family,Genus,Species,Variety,Form,TaxonVersionNumber
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Reimeria sinuata,REsinuta,Reimeria sinuata,KandL-B 2/1 Pl 148 Fig 10-17,55002,,2,0.00001222,1,79418,143.4017475,taxon average,Academy of Natural Sciences of Drexel University,ANSP,55002,Species,Reimeria sinuata,(Gregory) Kociolek and Stoermer,Reimeria sinuata (Gregory) Kociolek and Stoermer,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Reimeria,Reimeria sinuata,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Gomphonema parvulum,GOparvul,Gomphonema parvulum,KandL-B 2/4 Pl 76 Fig 1-7,37010,,1,0.00001222,0,39709,224.3324525,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37010,Species,Gomphonema parvulum,(KŸtzing) KŸtzing,Gomphonema parvulum (KŸtzing) KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema parvulum,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Scenedesmus quadricauda,SCEquadr,Scenedesmus quadricauda,Uherkovich 1966 Taf X: 446-449 and Taf XI: 450-460,510001,4,,0.00001222,4,327332,86.3070877,taxon average,Academy of Natural Sciences of Drexel University,ANSP,510001,Species,Scenedesmus quadricauda,(Turpin) BrŽbisson,Scenedesmus quadricauda (Turpin) BrŽbisson,N,Green Algae,Chlorophyta,Chlorophyceae,Chlorococcales,Scenedesmaceae,Scenedesmus,Scenedesmus quadricauda,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Achnanthidium altergracillima,AHalterg,Achnanthidium altergracillima,PonaderandPotap2007 Pl 4 Fig 1-10,1012,,2,0.00001222,1,79418,42.75160004,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1012,Species,Achnanthidium altergracillima,(Lange-Bertalot) Round and Bukhtiyarova,Achnanthidium altergracillima (Lange-Bertalot) Round and Bukhtiyarova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium altergracillima,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Planothidium lanceolatum,PTlanceo,Planothidium lanceolatum,KandL-B 2/4 Pl 41 Fig1-8,155003,,4,0.00001222,2,158837,314.5304063,taxon average,Academy of Natural Sciences of Drexel University,ANSP,155003,Species,Planothidium lanceolatum,(BrŽbisson ex KŸtzing) Lange-Bertalot,Planothidium lanceolatum (BrŽbisson ex KŸtzing) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Planothidium,Planothidium lanceolatum,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Achnanthes subhudsonis var. kraeuselii,ACsubkra,Achnanthes subhudsonis var. kraeuselii,Hohn and Hellerman1963 Pl 1 Fig 33-34,2132,,36,0.00001222,17,1429530,47.59415742,taxon average,Academy of Natural Sciences of Drexel University,ANSP,2132,Variety,Achnanthes subhudsonis var. kraeuselii,(Cholnoky) Cholnoky,Achnanthes subhudsonis var. kraeuselii (Cholnoky) Cholnoky,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Achnanthes,Achnanthes subhudsonis,Achnanthes subhudsonis var. kraeuselii,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Gomphonema minutum,GOminutm,Gomphonema minutum,KandL-B 2/4 Pl 81 Fig 1-5,37178,,5,0.00001222,2,198546,164.6950277,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37178,Species,Gomphonema minutum,(Agardh) Agardh,Gomphonema minutum (Agardh) Agardh,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema minutum,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Nitzschia perminuta,NIpermin,Nitzschia perminuta,KandL-B 2/2 Pl 72 Fig 1-2A,48126,,2,0.00001222,1,79418,82.9997622,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48126,Species,Nitzschia perminuta,(Grunow) Peragallo,Nitzschia perminuta (Grunow) Peragallo,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia perminuta,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Diatoma vulgaris,DAvulg,Diatoma vulgaris,KandL-B 2/3 Pl 93 Fig 8-10,27013,,1,0.00001222,0,39709,2739.262983,taxon average,Academy of Natural Sciences of Drexel University,ANSP,27013,Species,Diatoma vulgaris,Bory,Diatoma vulgaris Bory,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma vulgaris,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Achnanthidium exiguum,AHexigum,Achnanthidium exiguum,KandL-B 2/4 Pl 23 Fig 1-19,1024,,1,0.00001222,0,39709,76.80724913,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1024,Species,Achnanthidium exiguum,(Grunow) Czarnecki,Achnanthidium exiguum (Grunow) Czarnecki,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium exiguum,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Karayevia ploenensis,Kvploene,Karayevia ploenensis,KandL-B 2/4 Pl 22 Fig 13-18,125008,,1,0.00001222,0,39709,45.2238115,taxon average,Academy of Natural Sciences of Drexel University,ANSP,125008,Species,Karayevia ploenensis,(Hustedt) Bukhtiyarova,Karayevia ploenensis (Hustedt) Bukhtiyarova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Karayevia,Karayevia ploenensis,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Pseudostaurosira parasitica,Pdparasi,Pseudostaurosira parasitica,KandL-B 2/3 Pl 130 Fig 1-5,73010,,1,0.00001222,0,39709,40.27391389,taxon average,Academy of Natural Sciences of Drexel University,ANSP,73010,Species,Pseudostaurosira parasitica,(Smith) Morales,Pseudostaurosira parasitica (Smith) Morales,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Pseudostaurosira,Pseudostaurosira parasitica,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Planothidium frequentissimum,PTfreq,Planothidium frequentissimum,KandL-B 2/4 Pl 44 Fig 1-38,155017,,9,0.00001222,4,357382,97.65364726,taxon average,Academy of Natural Sciences of Drexel University,ANSP,155017,Species,Planothidium frequentissimum,(Lange-Bertalot) Lange-Bertalot,Planothidium frequentissimum (Lange-Bertalot) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Planothidium,Planothidium frequentissimum,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Sellaphora saugerresii,,Sellaphora saugerresii,Diatoms of the United States,,,3,0.00001222,1,119127,241.6426364,taxon average,Academy of Natural Sciences of Drexel University,ANSP,170134,Species,Sellaphora saugerresii,(Desmazires) Wetzel and Mann,Sellaphora saugerresii (Desmazires) Wetzel and Mann,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora saugerresii,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Diatoma moniliformis,DAmonilf,Diatoma moniliformis,KandL-B 2/3 Pl 96 Fig 11 12 16-21,27008,,3,0.00001222,1,119127,175.8823783,taxon average,Academy of Natural Sciences of Drexel University,ANSP,27008,Species,Diatoma moniliformis,KŸtzing,Diatoma moniliformis KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma moniliformis,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Cocconeis placentula var. euglypta,CCplaeug,Cocconeis placentula var. euglypta,KandL-B 2/4 Pl 53 Fig 1-19,16005,,11,0.00001222,5,436801,830.4951845,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16005,Variety,Cocconeis placentula var. euglypta,(Ehrenberg) Grunow,Cocconeis placentula var. euglypta (Ehrenberg) Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis placentula,Cocconeis placentula var. euglypta,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Leptolyngbya,LEL,Leptolyngbya sp.,,863016,52,,0.00001222,52,4255319,5.445100815,taxon average,Academy of Natural Sciences of Drexel University,ANSP,863016,Genus,Leptolyngbya,,Leptolyngbya,N,Blue-Green Algae,Cyanophyta,Myxophyceae,Oscillatoriales,Pseudanabaenaceae,Leptolyngbya,,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Achnanthidium rivulare,Ahrivula,Achnanthidium rivulare,PotapovaandPonader2004 Fig 1-18,1036,,14,0.00001222,7,555928,51.59938145,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1036,Species,Achnanthidium rivulare,Potapova and Ponader,Achnanthidium rivulare Potapova and Ponader,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium rivulare,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Cocconeis placentula var. lineata,CCplalin,Cocconeis placentula var. lineata,KandL-B 2/4 Pl 52 Fig 1-13,16003,,4,0.00001222,2,158837,1226.824163,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16003,Variety,Cocconeis placentula var. lineata,(Ehrenberg) Van Heurck,Cocconeis placentula var. lineata (Ehrenberg) Van Heurck,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis placentula,Cocconeis placentula var. lineata,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Karayevia clevei,KVclevei,Karayevia clevei,KandL-B 2/4 Pl 21 Fig 10-17,125001,,4,0.00001222,2,158837,120.9625086,taxon average,Academy of Natural Sciences of Drexel University,ANSP,125001,Species,Karayevia clevei,(Grunow) Bukhtiyarova,Karayevia clevei (Grunow) Bukhtiyarova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Karayevia,Karayevia clevei,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Achnanthidium minutissimum,AHminuti,Achnanthidium minutissimum,KandL-B 2/4 Pl 32 Fig 1-9,1010,,112,0.00001222,54,4447426,35.52477702,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1010,Species,Achnanthidium minutissimum,(KŸtzing) Czarnecki,Achnanthidium minutissimum (KŸtzing) Czarnecki,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium minutissimum,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Gomphoneis olivaceum,GOolivcm,Gomphonema olivaceum,KandL-B 2/1 Pl 165 Fig 1-7,37065,,1,0.00001222,0,39709,423.2703132,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37065,Species,Gomphoneis olivaceum,(Hornemann) Dawson ex Ross and Sims,Gomphoneis olivaceum (Hornemann) Dawson ex Ross and Sims,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphoneis,Gomphoneis olivaceum,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Navicula reichardtiana,NAreichd,Navicula reichardtiana,Lange-Bertalot 2001 Pl 13 Fig 25-35,46666,,9,0.00001222,4,357382,123.0289469,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46666,Species,Navicula reichardtiana,Lange-Bertalot,Navicula reichardtiana Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula reichardtiana,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Cocconeis pseudolineata,CCpselin,Cocconeis pseudolineata,KandL-B 2/4 Pl 54 Fig 3-11,16031,,3,0.00001222,1,119127,732.8875904,taxon average,Academy of Natural Sciences of Drexel University,ANSP,16031,Species,Cocconeis pseudolineata,(Geitler) Lange-Bertalot,Cocconeis pseudolineata (Geitler) Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Cocconeis,Cocconeis pseudolineata,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Navicula cryptotenella,NAcryten,Navicula cryptotenella,Lange-Bertalot 2001 Pl 26 Fig 17-23,46527,,4,0.00001222,2,158837,204.8975926,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46527,Species,Navicula cryptotenella,Lange-Bertalot,Navicula cryptotenella Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula cryptotenella,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Stephanodiscus minutulus,Stminut,Stephanodiscus minutulus,KandL-B 2/3 Pl 74 Fig 5-7,64018,,2,0.00001222,1,79418,263.1097888,taxon average,Academy of Natural Sciences of Drexel University,ANSP,64018,Species,Stephanodiscus minutulus,(KŸtzing) Cleve and Mšller,Stephanodiscus minutulus (KŸtzing) Cleve and Mšller,D,Diatom,Heterokontophyta,Bacillariophyceae,Thalassiosirales,Stephanodiscaceae,Stephanodiscus,Stephanodiscus minutulus,,,15.6
01209710,2016-07-12,11:30,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,7,194,Navicula menisculus,NAmenscl,Navicula menisculus,Lange-Bertalot 2001 Pl 12 Fig 1-7,46373,,1,0.00001222,0,39709,361.9688837,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46373,Species,Navicula menisculus,Schumann,Navicula menisculus Schumann,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula menisculus,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Nitzschia sociabilis,NIsociab,Nitzschia sociabilis,KandL-B 2/2 Pl 83 Fig 1-9,48225,,6,8.02286E-06,3,343845,211.7794352,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48225,Species,Nitzschia sociabilis,Hustedt,Nitzschia sociabilis Hustedt,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia sociabilis,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Encyonema minutum,ECminutu,Encyonema minutum,Krammer 1997 T1 Pl 6 Fig 19-27 Pl 25 Fig 1-10,110004,,3,8.02286E-06,1,171923,171.036078,taxon average,Academy of Natural Sciences of Drexel University,ANSP,110004,Species,Encyonema minutum,(Hilse) Mann,Encyonema minutum (Hilse) Mann,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Cymbellaceae,Encyonema,Encyonema minutum,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Sellaphora atomoides,,Sellaphora atomoides,Diatoms of the United States,,,3,8.02286E-06,1,171923,49.5485,taxon average,Academy of Natural Sciences of Drexel University,ANSP,170133,Species,Sellaphora atomoides,,Sellaphora atomoides,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,Sellaphora atomoides,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Navicula menisculus,NAmenscl,Navicula menisculus,Lange-Bertalot 2001 Pl 12 Fig 1-7,46373,,1,8.02286E-06,0,57308,361.9688837,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46373,Species,Navicula menisculus,Schumann,Navicula menisculus Schumann,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula menisculus,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Karayevia clevei,KVclevei,Karayevia clevei,KandL-B 2/4 Pl 21 Fig 10-17,125001,,7,8.02286E-06,3,401153,120.9625086,taxon average,Academy of Natural Sciences of Drexel University,ANSP,125001,Species,Karayevia clevei,(Grunow) Bukhtiyarova,Karayevia clevei (Grunow) Bukhtiyarova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Karayevia,Karayevia clevei,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Navicula tenelloides,NAtenell,Navicula tenelloides,Lange-Bertalot 2001 Pl 32 Fig 1-10,46401,,2,8.02286E-06,1,114615,138.57524,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46401,Species,Navicula tenelloides,Hustedt,Navicula tenelloides Hustedt,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula tenelloides,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Undetermined Rhodophyte,,Unknown Rhodophyte Florideophycidae (chantransia),,1599006,18,,8.02286E-06,18,2243589,4468.309778,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1599006,Phylum,Rhodophyta,,Rhodophyta,N,Red Algae,Rhodophyta,,,,,,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Gomphonema parvulum,GOparvul,Gomphonema parvulum,KandL-B 2/4 Pl 76 Fig 1-7,37010,,3,8.02286E-06,1,171923,224.3324525,taxon average,Academy of Natural Sciences of Drexel University,ANSP,37010,Species,Gomphonema parvulum,(KŸtzing) KŸtzing,Gomphonema parvulum (KŸtzing) KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Gomphonema,Gomphonema parvulum,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Psammothidium helveticum,PShelvet,Psammothidium helveticum,KandL-B 2/4 Pl 10 Fig 12-27,186003,,1,8.02286E-06,0,57308,1126.395938,taxon average,Academy of Natural Sciences of Drexel University,ANSP,186003,Species,Psammothidium helveticum,(Hustedt) Bukhtiyarova and Round,Psammothidium helveticum (Hustedt) Bukhtiyarova and Round,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Psammothidium,Psammothidium helveticum,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Geissleria acceptata,GEaccep,Geissleria acceptata,Lange-Bertalot 2001 Pl 97 Fig 1-12,210001,,7,8.02286E-06,3,401153,327.8674843,taxon average,Academy of Natural Sciences of Drexel University,ANSP,210001,Species,Geissleria acceptata,(Hustedt) Lange-Bertalot and Metzeltin,Geissleria acceptata (Hustedt) Lange-Bertalot and Metzeltin,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Geissleria,Geissleria acceptata,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Adlafia drouetiana,,Adlafia drouetiana,Metzeltin and L-B 1998 Pl 86 Fig 14-19,,,10,8.02286E-06,5,573075,282.1398,taxon average,Academy of Natural Sciences of Drexel University,ANSP,204017,Species,Adlafia drouetiana,,Adlafia drouetiana,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Adlafia,Adlafia drouetiana,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Navicula gregaria,NAgregar,Navicula gregaria,Lange-Bertalot 2001 Pl 38 Fig 8-18,46023,,5,8.02286E-06,2,286538,305.4948268,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46023,Species,Navicula gregaria,Donkin,Navicula gregaria Donkin,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula gregaria,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Achnanthidium minutissimum,AHminuti,Achnanthidium minutissimum,KandL-B 2/4 Pl 32 Fig 1-9,1010,,76,8.02286E-06,35,4355371,35.52477702,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1010,Species,Achnanthidium minutissimum,(KŸtzing) Czarnecki,Achnanthidium minutissimum (KŸtzing) Czarnecki,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium minutissimum,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Nitzschia amphibia,NIamphib,Nitzschia amphibia,KandL-B 2/2 Pl 78 Fig 13-21,48004,,3,8.02286E-06,1,171923,177.8951261,taxon average,Academy of Natural Sciences of Drexel University,ANSP,48004,Species,Nitzschia amphibia,Grunow,Nitzschia amphibia Grunow,D,Diatom,Heterokontophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,Nitzschia amphibia,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Hippodonta capitata,HIcapita,Hippodonta capitata,Lange-Bertalot 2001 PL 75 Fig 1-6,213001,,1,8.02286E-06,0,57308,360.9652295,taxon average,Academy of Natural Sciences of Drexel University,ANSP,213001,Species,Hippodonta capitata,"(Ehrenberg) Lange-Bertalot, Metzeltin and Witkowski","Hippodonta capitata (Ehrenberg) Lange-Bertalot, Metzeltin and Witkowski",D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Hippodonta,Hippodonta capitata,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Diatoma vulgaris,DAvulg,Diatoma vulgaris,KandL-B 2/3 Pl 93 Fig 8-10,27013,,4,8.02286E-06,2,229230,2739.262983,taxon average,Academy of Natural Sciences of Drexel University,ANSP,27013,Species,Diatoma vulgaris,Bory,Diatoma vulgaris Bory,D,Diatom,Heterokontophyta,Bacillariophyceae,Fragilariales,Fragilariaceae,Diatoma,Diatoma vulgaris,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Platessa bahlsii,,Platessa bahlsii,Diatoms of the United States,,,112,8.02286E-06,51,6418441,36.27332695,taxon average,Academy of Natural Sciences of Drexel University,ANSP,2508011,Species,Platessa bahlsii,Potapova,Platessa bahlsii Potapova,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthaceae,Platessa,Platessa bahlsii,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Navicula cryptotenella,NAcryten,Navicula cryptotenella,Lange-Bertalot 2001 Pl 26 Fig 17-23,46527,,4,8.02286E-06,2,229230,204.8975926,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46527,Species,Navicula cryptotenella,Lange-Bertalot,Navicula cryptotenella Lange-Bertalot,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula cryptotenella,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Achnanthidium pyrenaicum,AHpyrena,Achnanthidium pyrenaicum,KandL-B 2/4 Pl 36 Fig 1-18,1023,,6,8.02286E-06,3,343845,84.26373691,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1023,Species,Achnanthidium pyrenaicum,(Hustedt) Kobayashi,Achnanthidium pyrenaicum (Hustedt) Kobayashi,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium pyrenaicum,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Reimeria sinuata,REsinuta,Reimeria sinuata,KandL-B 2/1 Pl 148 Fig 10-17,55002,,6,8.02286E-06,3,343845,143.4017475,taxon average,Academy of Natural Sciences of Drexel University,ANSP,55002,Species,Reimeria sinuata,(Gregory) Kociolek and Stoermer,Reimeria sinuata (Gregory) Kociolek and Stoermer,D,Diatom,Heterokontophyta,Bacillariophyceae,Cymbellales,Gomphonemataceae,Reimeria,Reimeria sinuata,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Pleurocapsa,PLR,Pleurocapsa sp.,,893000,250,,8.02286E-06,250,31160958,51.11633033,taxon average,Academy of Natural Sciences of Drexel University,ANSP,893000,Genus,Pleurocapsa,,Pleurocapsa,N,Blue-Green Algae,Cyanophyta,Myxophyceae,Chroococcales,Hyellaceae,Pleurocapsa,,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Achnanthidium exiguum,AHexigum,Achnanthidium exiguum,KandL-B 2/4 Pl 23 Fig 1-19,1024,,11,8.02286E-06,5,630383,76.80724913,taxon average,Academy of Natural Sciences of Drexel University,ANSP,1024,Species,Achnanthidium exiguum,(Grunow) Czarnecki,Achnanthidium exiguum (Grunow) Czarnecki,D,Diatom,Heterokontophyta,Bacillariophyceae,Achnanthales,Achnanthidiaceae,Achnanthidium,Achnanthidium exiguum,,,15.6
01209710,2016-08-18,11:00,APER,"NORWALK RIVER AT WINNIPAUK,CT.",2016,8,231,Navicula rostellata,NArostel,Navicula rostellata,Lange-Bertalot 2001 Pl 35 Fig 1-6,46896,,3,8.02286E-06,1,171923,1033.867127,taxon average,Academy of Natural Sciences of Drexel University,ANSP,46896,Species,Navicula rostellata,KŸtzing,Navicula rostellata KŸtzing,D,Diatom,Heterokontophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,Navicula rostellata,,,15.6
